19.4	nan	nan	nan	nan	nan	nan
19.5	nan	nan	nan	nan	nan	nan
19.6	nan	nan	nan	nan	nan	nan
19.7	nan	nan	nan	nan	nan	nan
19.8	nan	nan	nan	nan	nan	nan
19.9	-64.0728	nan	nan	nan	nan	nan
20	nan	nan	nan	nan	nan	nan
20.1	nan	nan	nan	nan	nan	nan
20.2	nan	nan	nan	nan	nan	nan
20.3	nan	nan	nan	nan	nan	nan
20.4	nan	nan	nan	nan	nan	nan
20.5	nan	nan	nan	nan	nan	nan
20.6	nan	nan	nan	nan	nan	nan
20.7	nan	nan	nan	nan	nan	nan
20.8	nan	nan	nan	nan	nan	nan
20.9	nan	nan	nan	nan	nan	nan
21	nan	nan	nan	nan	nan	nan
21.1	nan	nan	nan	nan	nan	nan
21.2	nan	nan	nan	nan	nan	nan
21.3	nan	nan	nan	nan	nan	nan
21.4	-64.4421	nan	nan	nan	nan	nan
21.5	nan	nan	nan	nan	nan	nan
21.6	nan	nan	nan	nan	nan	nan
21.7	nan	nan	nan	nan	nan	nan
21.8	nan	nan	nan	nan	nan	nan
21.9	nan	nan	nan	nan	nan	nan
22	nan	nan	nan	nan	nan	nan
22.1	nan	nan	nan	nan	nan	nan
22.2	nan	nan	nan	nan	nan	nan
22.3	nan	nan	nan	nan	nan	nan
22.4	nan	nan	nan	nan	nan	nan
22.5	nan	nan	nan	nan	nan	nan
22.6	nan	nan	nan	nan	nan	nan
22.7	nan	nan	nan	nan	nan	nan
22.8	nan	nan	nan	nan	nan	nan
22.9	-64.6032	nan	nan	nan	nan	nan
23	nan	nan	nan	nan	nan	nan
23.1	nan	nan	nan	nan	nan	nan
23.2	nan	nan	nan	nan	nan	nan
23.3	nan	nan	nan	nan	nan	nan
23.4	nan	nan	nan	nan	nan	nan
23.5	nan	nan	nan	nan	nan	nan
23.6	nan	nan	nan	nan	nan	nan
23.7	nan	nan	nan	nan	nan	nan
23.8	nan	nan	nan	nan	nan	nan
23.9	nan	nan	nan	nan	nan	nan
24	nan	nan	nan	nan	nan	nan
24.1	nan	nan	nan	nan	nan	nan
24.2	nan	nan	nan	nan	nan	nan
24.3	nan	nan	nan	nan	nan	nan
24.4	nan	nan	nan	nan	nan	nan
24.5	nan	nan	nan	nan	nan	nan
24.6	nan	nan	nan	nan	nan	nan
24.7	nan	nan	nan	nan	nan	nan
24.8	nan	nan	nan	nan	nan	nan
24.9	nan	nan	nan	nan	nan	nan
25	nan	nan	nan	nan	nan	nan
25.1	nan	nan	nan	nan	nan	nan
25.2	nan	nan	nan	nan	nan	nan
25.3	nan	nan	nan	nan	nan	nan
25.4	nan	nan	nan	nan	nan	nan
25.5	nan	nan	nan	nan	nan	nan
25.6	nan	nan	nan	nan	nan	nan
25.7	nan	nan	nan	nan	nan	nan
25.8	nan	nan	nan	nan	nan	nan
25.9	nan	nan	nan	nan	nan	nan
26	nan	nan	nan	nan	nan	nan
26.1	nan	nan	nan	nan	nan	nan
26.2	nan	nan	nan	nan	nan	nan
26.3	nan	nan	nan	nan	nan	nan
26.4	nan	nan	nan	nan	nan	nan
26.5	nan	nan	nan	nan	nan	nan
26.6	nan	nan	nan	nan	nan	nan
26.7	nan	nan	nan	nan	nan	nan
26.8	nan	-64.5018	nan	nan	nan	nan
26.9	nan	nan	nan	nan	nan	nan
27	nan	nan	nan	nan	nan	nan
27.1	nan	nan	nan	nan	nan	nan
27.2	nan	nan	nan	nan	nan	nan
27.3	nan	nan	nan	nan	nan	nan
27.4	nan	nan	nan	nan	nan	nan
27.5	nan	nan	nan	nan	nan	nan
27.6	nan	nan	nan	nan	nan	nan
27.7	nan	nan	nan	nan	nan	nan
27.8	nan	nan	nan	nan	nan	nan
27.9	nan	nan	nan	nan	nan	nan
28	nan	nan	nan	nan	nan	nan
28.1	nan	nan	nan	nan	nan	nan
28.2	nan	nan	nan	nan	nan	nan
28.3	nan	nan	nan	nan	nan	nan
28.4	nan	nan	nan	nan	nan	nan
28.5	nan	nan	nan	nan	nan	nan
28.6	nan	nan	nan	nan	nan	nan
28.7	nan	nan	nan	nan	nan	nan
28.8	nan	nan	nan	nan	nan	nan
28.9	nan	nan	nan	nan	nan	nan
29	nan	nan	nan	nan	nan	nan
29.1	nan	nan	nan	nan	nan	nan
29.2	nan	nan	nan	nan	nan	nan
29.3	nan	nan	nan	nan	nan	nan
29.4	nan	nan	nan	nan	nan	nan
29.5	nan	nan	nan	nan	nan	nan
29.6	nan	nan	nan	nan	nan	nan
29.7	nan	nan	nan	nan	nan	nan
29.8	nan	nan	nan	nan	nan	nan
29.9	nan	nan	nan	nan	nan	nan
30	nan	nan	nan	nan	nan	nan
30.1	nan	nan	nan	nan	nan	nan
30.2	nan	nan	nan	nan	nan	nan
30.3	nan	nan	nan	nan	nan	nan
30.4	-64.3579	nan	nan	nan	nan	nan
30.5	nan	nan	nan	nan	nan	nan
30.6	nan	nan	nan	nan	nan	nan
30.7	nan	nan	nan	nan	nan	nan
30.8	nan	nan	nan	nan	nan	nan
30.9	nan	nan	nan	nan	nan	nan
31	nan	nan	nan	nan	nan	nan
31.1	nan	nan	nan	nan	nan	nan
31.2	nan	nan	nan	nan	nan	nan
31.3	nan	nan	nan	-64.8827	nan	nan
31.4	nan	nan	nan	nan	nan	nan
31.5	nan	nan	nan	nan	nan	nan
31.6	nan	nan	nan	nan	nan	nan
31.7	nan	nan	nan	nan	nan	nan
31.8	nan	nan	nan	nan	nan	nan
31.9	nan	nan	nan	nan	nan	nan
32	nan	nan	nan	nan	nan	nan
32.1	nan	nan	nan	nan	nan	nan
32.2	nan	nan	nan	nan	nan	nan
32.3	nan	nan	-65.2026	nan	nan	nan
32.4	nan	nan	nan	nan	nan	nan
32.5	nan	nan	nan	nan	nan	nan
32.6	nan	nan	nan	nan	nan	nan
32.7	nan	nan	nan	nan	nan	nan
32.8	-64.3368	nan	nan	nan	nan	nan
32.9	nan	nan	nan	nan	nan	nan
33	nan	nan	nan	nan	nan	nan
33.1	nan	nan	nan	nan	nan	nan
33.2	nan	nan	nan	nan	nan	nan
33.3	nan	nan	nan	nan	nan	nan
33.4	nan	nan	nan	nan	nan	nan
33.5	nan	nan	nan	nan	nan	nan
33.6	nan	nan	nan	nan	nan	nan
33.7	nan	nan	nan	nan	nan	nan
33.8	nan	nan	nan	nan	nan	nan
33.9	nan	nan	nan	nan	nan	nan
34	nan	nan	nan	nan	nan	nan
34.1	nan	nan	nan	nan	nan	nan
34.2	nan	nan	nan	nan	nan	nan
34.3	nan	nan	nan	nan	nan	nan
34.4	nan	nan	nan	nan	nan	nan
34.5	nan	nan	nan	nan	nan	nan
34.6	nan	nan	nan	nan	nan	nan
34.7	nan	nan	nan	nan	nan	nan
34.8	nan	nan	nan	nan	nan	nan
34.9	nan	nan	nan	nan	nan	nan
35	nan	nan	nan	nan	nan	nan
35.1	nan	nan	nan	nan	nan	nan
35.2	nan	nan	nan	nan	nan	nan
35.3	nan	nan	nan	nan	nan	nan
35.4	nan	nan	nan	nan	nan	nan
35.5	nan	nan	nan	nan	nan	nan
35.6	nan	nan	nan	nan	nan	nan
35.7	nan	nan	nan	nan	nan	nan
35.8	nan	nan	nan	nan	nan	nan
35.9	nan	nan	nan	nan	nan	nan
36	nan	nan	nan	nan	nan	nan
36.1	nan	nan	nan	nan	nan	nan
36.2	nan	nan	nan	nan	nan	nan
36.3	nan	nan	nan	nan	nan	nan
36.4	nan	nan	nan	nan	nan	nan
36.5	nan	nan	nan	nan	nan	nan
36.6	nan	nan	nan	nan	nan	nan
36.7	nan	nan	nan	nan	nan	nan
36.8	nan	nan	nan	nan	nan	nan
36.9	nan	nan	nan	nan	nan	nan
37	nan	nan	nan	nan	nan	nan
37.1	nan	nan	nan	nan	nan	nan
37.2	nan	nan	nan	nan	nan	nan
37.3	nan	nan	nan	nan	nan	nan
37.4	nan	nan	nan	nan	nan	nan
37.5	nan	nan	nan	nan	nan	nan
37.6	nan	nan	nan	nan	nan	nan
37.7	nan	nan	nan	nan	nan	nan
37.8	nan	nan	nan	nan	nan	nan
37.9	nan	nan	nan	nan	nan	nan
38	nan	nan	nan	nan	nan	nan
38.1	nan	nan	nan	nan	nan	nan
38.2	nan	nan	nan	nan	nan	nan
38.3	nan	nan	nan	nan	nan	nan
38.4	nan	nan	nan	nan	nan	nan
38.5	nan	nan	nan	nan	nan	nan
38.6	nan	nan	nan	nan	nan	nan
38.7	nan	nan	nan	nan	nan	nan
38.8	-64.3454	nan	nan	nan	nan	nan
38.9	nan	nan	nan	nan	nan	-65.4203
39	nan	nan	nan	nan	nan	nan
39.1	nan	nan	nan	nan	nan	nan
39.2	nan	nan	nan	nan	nan	nan
39.3	nan	nan	nan	nan	nan	nan
39.4	nan	nan	nan	nan	nan	nan
39.5	nan	nan	nan	nan	nan	nan
39.6	nan	nan	nan	nan	nan	nan
39.7	nan	nan	nan	nan	nan	nan
39.8	nan	nan	nan	nan	nan	nan
39.9	nan	nan	nan	nan	nan	nan
40	nan	nan	nan	nan	nan	nan
40.1	nan	nan	nan	nan	nan	nan
40.2	nan	nan	nan	nan	nan	nan
40.3	nan	nan	nan	nan	nan	nan
40.4	nan	nan	nan	nan	nan	nan
40.5	nan	nan	nan	nan	nan	nan
40.6	nan	nan	nan	nan	nan	nan
40.7	nan	nan	nan	nan	nan	nan
40.8	nan	nan	nan	nan	nan	nan
40.9	nan	nan	nan	nan	nan	-65.6245
41	nan	nan	nan	nan	nan	nan
41.1	nan	nan	nan	nan	nan	nan
41.2	nan	nan	nan	nan	nan	nan
41.3	-64.3314	nan	nan	nan	nan	nan
41.4	nan	nan	nan	nan	nan	nan
41.5	nan	nan	nan	nan	nan	nan
41.6	nan	nan	nan	nan	nan	nan
41.7	nan	nan	nan	nan	nan	nan
41.8	nan	nan	nan	nan	nan	nan
41.9	nan	nan	nan	nan	nan	-65.4534
42	nan	nan	nan	nan	nan	nan
42.1	nan	nan	nan	nan	nan	nan
42.2	nan	nan	nan	nan	nan	nan
42.3	nan	nan	nan	nan	nan	nan
42.4	nan	nan	nan	nan	nan	nan
42.5	nan	nan	nan	nan	nan	nan
42.6	nan	nan	nan	nan	nan	nan
42.7	nan	nan	nan	nan	nan	nan
42.8	nan	nan	nan	nan	nan	nan
42.9	nan	nan	nan	nan	nan	nan
43	nan	nan	nan	nan	nan	nan
43.1	nan	nan	nan	nan	nan	nan
43.2	nan	nan	nan	nan	nan	nan
43.3	nan	nan	nan	nan	nan	nan
43.4	nan	nan	nan	nan	nan	nan
43.5	nan	nan	nan	nan	nan	nan
43.6	-64.3785	nan	nan	nan	nan	nan
43.7	nan	nan	nan	nan	nan	nan
43.8	nan	nan	nan	nan	nan	nan
43.9	nan	nan	nan	nan	nan	nan
44	nan	nan	nan	nan	nan	nan
44.1	nan	nan	nan	nan	nan	nan
44.2	nan	nan	nan	nan	nan	nan
44.3	-64.7722	nan	nan	nan	nan	nan
44.4	nan	nan	nan	nan	nan	nan
44.5	nan	nan	nan	nan	nan	nan
44.6	nan	nan	nan	nan	nan	nan
44.7	nan	nan	nan	nan	nan	nan
44.8	nan	nan	nan	nan	nan	nan
44.9	nan	nan	nan	nan	nan	nan
45	nan	nan	nan	nan	nan	nan
45.1	-64.297	nan	nan	nan	nan	nan
45.2	nan	nan	nan	nan	nan	nan
45.3	nan	nan	nan	nan	nan	nan
45.4	nan	nan	nan	nan	nan	nan
45.5	nan	nan	nan	nan	nan	nan
45.6	nan	nan	nan	nan	nan	nan
45.7	nan	nan	nan	nan	nan	nan
45.8	nan	-64.6186	nan	nan	nan	nan
45.9	nan	nan	nan	nan	nan	nan
46	nan	nan	nan	nan	nan	nan
46.1	nan	nan	nan	nan	nan	nan
46.2	nan	nan	nan	nan	nan	nan
46.3	-64.8329	nan	nan	nan	nan	nan
46.4	nan	nan	nan	nan	nan	nan
46.5	nan	nan	nan	nan	nan	nan
46.6	nan	nan	nan	nan	nan	nan
46.7	nan	nan	nan	nan	nan	nan
46.8	nan	nan	nan	nan	nan	nan
46.9	nan	nan	nan	nan	nan	-65.4775
47	nan	nan	nan	nan	nan	nan
47.1	nan	nan	nan	nan	nan	nan
47.2	nan	nan	nan	nan	nan	nan
47.3	nan	nan	nan	nan	nan	nan
47.4	nan	nan	nan	nan	nan	nan
47.5	nan	nan	nan	nan	nan	nan
47.6	nan	-64.6644	nan	nan	nan	nan
47.7	nan	nan	nan	nan	nan	nan
47.8	nan	nan	nan	nan	nan	nan
47.9	nan	nan	nan	nan	nan	-65.5695
48	nan	nan	nan	nan	nan	nan
48.1	nan	nan	nan	nan	nan	nan
48.2	nan	nan	nan	nan	nan	nan
48.3	nan	nan	nan	nan	nan	nan
48.4	nan	nan	nan	nan	nan	nan
48.5	nan	nan	nan	nan	nan	nan
48.6	nan	nan	nan	nan	nan	nan
48.7	nan	nan	nan	nan	nan	nan
48.8	nan	nan	nan	nan	nan	nan
48.9	nan	nan	nan	nan	nan	nan
49	nan	nan	nan	nan	nan	nan
49.1	nan	nan	nan	nan	nan	nan
49.2	nan	nan	nan	nan	nan	nan
49.3	nan	nan	nan	nan	nan	nan
49.4	nan	nan	nan	nan	nan	nan
49.5	nan	nan	nan	nan	nan	nan
49.6	nan	nan	nan	nan	nan	nan
49.7	nan	nan	nan	nan	nan	nan
49.8	nan	nan	nan	nan	nan	nan
49.9	nan	nan	nan	nan	nan	-65.3199
50	nan	nan	nan	nan	nan	nan
50.1	nan	nan	nan	nan	nan	nan
50.2	nan	nan	nan	nan	nan	nan
50.3	nan	nan	nan	nan	nan	nan
50.4	nan	nan	nan	nan	nan	nan
50.5	nan	nan	nan	nan	nan	nan
50.6	nan	nan	nan	nan	nan	nan
50.7	nan	nan	nan	nan	nan	nan
50.8	nan	nan	nan	nan	nan	nan
50.9	nan	nan	nan	nan	nan	-65.4705
51	nan	nan	nan	nan	nan	nan
51.1	nan	nan	nan	nan	nan	nan
51.2	nan	nan	nan	nan	nan	nan
51.3	nan	nan	nan	nan	nan	nan
51.4	nan	nan	nan	nan	nan	nan
51.5	nan	nan	nan	nan	nan	nan
51.6	nan	nan	nan	nan	nan	nan
51.7	nan	nan	nan	nan	nan	nan
51.8	nan	nan	nan	nan	nan	nan
51.9	nan	nan	nan	nan	nan	nan
52	nan	nan	nan	nan	nan	nan
52.1	nan	nan	nan	nan	nan	nan
52.2	nan	nan	nan	nan	nan	nan
52.3	nan	nan	nan	nan	nan	nan
52.4	nan	nan	nan	nan	nan	nan
52.5	nan	nan	nan	nan	nan	nan
52.6	nan	nan	nan	nan	nan	nan
52.7	nan	nan	nan	nan	nan	-65.5167
52.8	nan	nan	nan	nan	nan	nan
52.9	nan	nan	nan	nan	nan	-65.4561
53	nan	nan	nan	nan	nan	nan
53.1	nan	nan	nan	nan	nan	nan
53.2	nan	nan	nan	nan	nan	nan
53.3	nan	nan	nan	nan	nan	nan
53.4	nan	nan	nan	nan	nan	nan
53.5	nan	nan	nan	nan	nan	nan
53.6	nan	nan	nan	nan	nan	nan
53.7	nan	nan	nan	nan	nan	nan
53.8	nan	nan	nan	nan	nan	nan
53.9	nan	nan	nan	nan	nan	-65.4485
54	nan	nan	nan	nan	nan	nan
54.1	nan	nan	nan	nan	nan	nan
54.2	nan	nan	nan	nan	nan	nan
54.3	nan	nan	nan	nan	nan	nan
54.4	nan	nan	nan	nan	nan	nan
54.5	nan	nan	nan	nan	nan	nan
54.6	nan	nan	nan	nan	nan	nan
54.7	nan	nan	nan	nan	nan	nan
54.8	nan	nan	nan	nan	nan	nan
54.9	nan	nan	nan	nan	nan	nan
55	nan	nan	nan	nan	nan	nan
55.1	nan	nan	nan	nan	nan	nan
55.2	nan	nan	nan	nan	nan	nan
55.3	nan	nan	nan	nan	nan	nan
55.4	nan	nan	nan	nan	nan	nan
55.5	nan	nan	nan	nan	nan	nan
55.6	nan	nan	nan	nan	nan	nan
55.7	nan	nan	nan	nan	nan	nan
55.8	nan	nan	nan	nan	nan	nan
55.9	nan	nan	nan	nan	nan	-65.5373
56	nan	nan	nan	nan	nan	nan
56.1	nan	nan	nan	nan	nan	nan
56.2	nan	nan	nan	nan	nan	nan
56.3	nan	nan	nan	nan	nan	nan
56.4	nan	nan	nan	nan	nan	nan
56.5	nan	nan	nan	nan	nan	nan
56.6	-64.2413	nan	nan	nan	nan	nan
56.7	nan	nan	nan	nan	nan	nan
56.8	nan	nan	nan	nan	nan	nan
56.9	nan	nan	nan	nan	nan	-65.2561
57	nan	nan	nan	nan	nan	nan
57.1	nan	nan	nan	nan	nan	nan
57.2	nan	nan	nan	nan	nan	nan
57.3	nan	nan	nan	nan	nan	nan
57.4	nan	nan	nan	nan	nan	nan
57.5	nan	nan	nan	nan	nan	nan
57.6	nan	nan	nan	nan	nan	nan
57.7	nan	nan	nan	nan	nan	nan
57.8	nan	nan	nan	nan	nan	nan
57.9	nan	nan	nan	nan	nan	nan
58	nan	nan	nan	nan	nan	nan
58.1	nan	nan	nan	nan	nan	nan
58.2	nan	nan	nan	nan	nan	nan
58.3	nan	nan	nan	nan	nan	nan
58.4	nan	nan	nan	nan	nan	nan
58.5	nan	nan	nan	nan	nan	nan
58.6	nan	-64.785	nan	nan	nan	nan
58.7	nan	nan	nan	nan	nan	nan
58.8	nan	nan	nan	nan	nan	nan
58.9	nan	nan	nan	nan	nan	-65.5474
59	nan	nan	nan	nan	nan	nan
59.1	nan	nan	nan	nan	nan	nan
59.2	nan	nan	nan	nan	nan	nan
59.3	nan	nan	nan	nan	nan	nan
59.4	nan	nan	nan	nan	nan	nan
59.5	nan	nan	nan	nan	nan	nan
59.6	-63.9122	nan	nan	nan	nan	nan
59.7	nan	nan	nan	nan	nan	nan
59.8	nan	nan	nan	nan	nan	nan
59.9	nan	nan	nan	nan	nan	-65.7213
60	nan	nan	nan	nan	nan	nan
60.1	nan	nan	nan	nan	nan	nan
60.2	nan	nan	nan	nan	nan	nan
60.3	nan	nan	nan	nan	nan	nan
60.4	nan	nan	nan	nan	nan	nan
60.5	nan	nan	nan	nan	nan	nan
60.6	nan	nan	nan	nan	nan	nan
60.7	nan	nan	nan	nan	nan	nan
60.8	nan	nan	nan	nan	nan	nan
60.9	nan	nan	nan	nan	nan	nan
61	nan	nan	nan	nan	nan	nan
61.1	nan	nan	nan	nan	nan	nan
61.2	nan	nan	nan	nan	nan	nan
61.3	nan	nan	nan	nan	nan	nan
61.4	nan	nan	nan	nan	nan	nan
61.5	nan	nan	nan	nan	nan	nan
61.6	nan	-64.9733	nan	nan	nan	nan
61.7	nan	nan	nan	nan	nan	nan
61.8	nan	nan	nan	nan	nan	nan
61.9	nan	nan	nan	nan	nan	-65.3901
62	nan	nan	nan	nan	nan	nan
62.1	nan	nan	nan	nan	nan	nan
62.2	nan	nan	nan	nan	nan	nan
62.3	nan	nan	nan	nan	nan	nan
62.4	nan	nan	nan	nan	nan	nan
62.5	nan	nan	nan	nan	nan	nan
62.6	nan	nan	nan	nan	nan	nan
62.7	nan	nan	nan	nan	nan	nan
62.8	nan	nan	nan	nan	nan	nan
62.9	nan	nan	nan	nan	-65.621	-65.6035
63	nan	nan	nan	nan	nan	nan
63.1	nan	nan	-65.3087	nan	nan	nan
63.2	nan	nan	nan	nan	nan	nan
