29.25     -2.98758e-09
29.375     1.97057e-09
29.5     -5.1947e-09
29.625     4.78186e-09
29.75     -1.52e-09
29.875     3.03939e-09
30     -7.07625e-09
30.125     2.85727e-08
30.25     5.40179e-10
30.375     3.86454e-09
30.5     3.08064e-09
30.625     6.53787e-09
30.75     2.39277e-09
30.875     2.56436e-09
31     1.31707e-08
31.125     7.66444e-09
31.25     3.79423e-09
31.375     3.57363e-10
31.5     7.46821e-09
31.625     -1.17048e-09
31.75     4.12543e-09
31.875     -2.71937e-09
32     -3.0071e-09
32.125     -7.62939e-06
32.25     2.44217e-09
32.375     -2.27285e-09
32.5     1.08811e-09
32.625     -7.21502e-09
32.75     -5.6821e-10
32.875     -3.31113e-09
33     -7.13935e-09
33.125     -1.3285e-08
33.25     -2.86755e-09
33.375     -2.27357e-09
33.5     -6.70276e-09
33.625     -2.62541e-09
33.75     -3.47011e-09
33.875     -4.47939e-10
34     -2.87441e-08
34.125     7.57783e-09
34.25     -2.64274e-09
34.375     2.10794e-09
34.5     -4.03332e-09
34.625     5.69065e-09
34.75     -7.64335e-10
34.875     2.8057e-09
35     -2.11741e-10
35.125     1.39557e-08
35.25     5.73008e-10
35.375     2.90093e-09
35.5     4.34684e-09
35.625     5.74958e-09
35.75     2.68772e-09
35.875     1.70612e-09
36     -1.07376e-05
36.125     -8.68696e-06
36.25     3.37873e-09
36.375     3.4331e-10
36.5     6.96602e-09
36.625     -2.30713e-09
36.75     2.36389e-09
36.875     -1.68834e-09
37     8.12604e-09
37.125     -1.16483e-08
37.25     1.39516e-09
37.375     -2.92507e-09
37.5     -1.69971e-11
37.625     -7.29681e-09
37.75     -9.96424e-10
37.875     -3.51054e-09
38     -1.98489e-08
38.125     -2.24185e-08
38.25     -3.00919e-09
38.375     -1.66517e-09
38.5     -7.17954e-09
38.625     -1.67381e-09
38.75     -3.78025e-09
38.875     3.12799e-10
39     -1.31047e-08
39.125     7.01942e-09
39.25     -2.48184e-09
39.375     2.30332e-09
39.5     -3.18254e-09
39.625     6.52787e-09
39.75     3.08998e-10
39.875     2.62952e-09
40     3.57272e-06
40.125     512
40.25     2.64373e-09
40.375     4.29488e-09
40.5     5.66691e-09
40.625     5.10316e-09
40.75     3.56903e-09
40.875     1.79367e-09
41     1.50662e-08
41.125     7.76513e-10
41.25     3.51603e-09
41.375     -7.16134e-10
41.5     6.39043e-09
41.625     -3.75293e-09
41.75     2.55323e-09
41.875     -3.0738e-09
42     1.02052e-08
42.125     -2.77237e-08
42.25     5.60862e-10
42.375     -3.62901e-09
42.5     -1.62788e-09
42.625     -7.22898e-09
42.75     -1.68858e-09
42.875     -3.6998e-09
43     -1.2029e-08
43.125     -9.52118e-09
43.25     -4.10169e-09
43.375     -1.71675e-09
43.5     -7.46323e-09
43.625     -1.4561e-11
43.75     -3.82863e-09
43.875     8.6178e-10
44     6.74601e-06
44.125     1.16728e-05
44.25     -2.31847e-09
44.375     3.61708e-09
44.5     -1.73921e-09
44.625     7.53776e-09
44.75     -1.87853e-10
44.875     4.36677e-09
45     6.19252e-09
45.125     1.45638e-08
45.25     3.03082e-09
45.375     3.43892e-09
45.5     7.14947e-09
45.625     3.71885e-09
45.75     4.15876e-09
45.875     5.63744e-10
46     2.96449e-08
46.125     -4.70936e-09
46.25     3.56052e-09
46.375     -1.54422e-09
46.5     5.34848e-09
46.625     -5.64267e-09
46.75     1.52141e-09
46.875     -3.56898e-09
47     2.02946e-09
47.125     -1.44694e-08
47.25     -6.13048e-10
47.375     -3.99615e-09
47.5     -3.66625e-09
47.625     -6.60488e-09
47.75     -2.01815e-09
47.875     -3.51541e-09
48     -2.51065e-06
48.125     9.71215e-06
48.25     -2.92912e-09
48.375     8.13637e-10
48.5     -7.11913e-09
48.625     2.06667e-09
48.75     -2.97398e-09
48.875     2.39759e-09
49     -8.96226e-09
49.125     1.14276e-08
49.25     -1.32546e-09
49.375     3.72635e-09
49.5     5.37409e-11
49.625     7.76008e-09
49.75     1.39017e-09
49.875     3.39327e-09
50     1.79183e-08
50.125     2.42739e-08
50.25     3.55114e-09
50.375     2.22197e-09
50.5     7.77801e-09
50.625     1.94884e-09
50.75     4.23403e-09
50.875     -8.5402e-10
51     1.40566e-08
51.125     -6.30383e-09
51.25     2.33489e-09
51.375     -3.03817e-09
51.5     3.8908e-09
51.625     -6.63189e-09
51.75     4.93701e-10
51.875     -4.08728e-09
52     7.75233e-06
52.125     2.19517e-06
52.25     -1.87531e-09
52.375     -2.93879e-09
52.5     -5.08857e-09
52.625     -5.1699e-09
52.75     -3.80482e-09
52.875     -1.11897e-09
53     -1.45278e-08
53.125     -1.60656e-09
53.25     -3.16937e-09
53.375     1.26328e-09
53.5     -5.99119e-09
53.625     3.55758e-09
53.75     -2.09295e-09
53.875     2.58657e-09
54     -1.2577e-08
54.125     2.66045e-08
54.25     -1.89981e-10
54.375     3.8511e-09
54.5     1.68827e-09
54.625     6.97897e-09
54.75     1.80355e-09
54.875     2.99579e-09
55     1.14887e-08
55.125     1.00527e-08
55.25     3.58653e-09
55.375     1.05749e-09
55.5     7.52197e-09
55.625     2.89098e-10
55.75     4.38407e-09
55.875     -2.03642e-09
56     -6.81189e-06
56.125     1.59297e-05
56.25     3.06154e-09
56.375     -1.88594e-09
56.5     2.50916e-09
56.625     -6.87755e-09
56.75     1.58983e-10
56.875     -3.37825e-09
57     -4.46882e-09
57.125     -1.44688e-08
57.25     -2.32946e-09
57.375     -2.76732e-09
57.5     -5.9985e-09
57.625     -3.90497e-09
57.75     -3.34084e-09
57.875     -1.16669e-09
58     -2.96013e-08
58.125     1.79879e-09
58.25     -2.97509e-09
58.375     1.45766e-09
58.5     -5.0787e-09
58.625     4.67062e-09
58.75     -1.42258e-09
58.875     2.48941e-09
59     -3.11091e-09
59.125     1.35981e-08
59.25     -1.42357e-10
59.375     3.04779e-09
59.5     3.08494e-09
59.625     6.48503e-09
59.75     2.20733e-09
59.875     2.25616e-09
60     5.47668e-07
60.125     512
60.25     3.32948e-09
60.375     1.07193e-09
60.5     7.33827e-09
60.625     -8.94789e-10
60.75     2.76589e-09
60.875     -1.07865e-09
61     1.04289e-08
61.125     -9.85115e-09
61.25     2.08425e-09
61.375     -2.68327e-09
61.5     1.44346e-09
61.625     -7.27889e-09
61.75     -3.01606e-10
61.875     -3.73536e-09
62     -1.51563e-08
62.125     -2.58988e-08
62.25     -2.59236e-09
62.375     -2.26481e-09
62.5     -6.77274e-09
62.625     -3.07659e-09
62.75     -3.8116e-09
62.875     -4.16812e-10
63     -1.4156e-08
63.125     4.29401e-09
63.25     -2.94858e-09
63.375     1.74165e-09
63.5     -4.426e-09
63.625     5.76167e-09
63.75     -4.02547e-10
63.875     2.46515e-09
64     -3.0071e-09
64.125     0
64.25     1.97793e-09
64.375     4.59492e-09
64.5     4.59682e-09
64.625     6.09722e-09
64.75     3.22083e-09
64.875     2.4356e-09
65     1.45668e-08
65.125     3.65465e-09
65.25     3.62762e-09
65.375     5.57492e-12
65.5     7.06308e-09
65.625     -2.45647e-09
65.75     3.07904e-09
65.875     -2.567e-09
66     1.54866e-08
66.125     -2.52258e-08
66.25     1.28619e-09
66.375     -3.54407e-09
66.5     -1.98977e-10
66.625     -7.53148e-09
66.75     -1.0599e-09
66.875     -4.07139e-09
67     -1.0121e-08
67.125     -1.17331e-08
67.25     -3.82637e-09
67.375     -2.39315e-09
67.5     -7.37367e-09
67.625     -1.47238e-09
67.75     -4.01909e-09
67.875     1.56767e-10
68     1.35968e-06
68.125     1.34699e-05
68.25     -2.89694e-09
68.375     3.17132e-09
68.5     -3.12034e-09
68.625     7.06263e-09
68.75     -9.18123e-10
68.875     4.36229e-09
69     3.41882e-09
69.125     1.54801e-08
69.25     2.44693e-09
69.375     3.87754e-09
69.5     6.32318e-09
69.625     4.92322e-09
69.75     3.95967e-09
69.875     1.26637e-09
70     2.99315e-08
70.125     1.12588e-09
70.25     3.82752e-09
70.375     -8.64495e-10
70.5     6.28884e-09
70.625     -4.52509e-09
70.75     2.14548e-09
70.875     -3.1897e-09
71     4.87962e-09
71.125     -1.38294e-08
71.25     1.13267e-10
71.375     -4.07219e-09
71.5     -2.33834e-09
71.625     -7.2131e-09
71.75     -1.48616e-09
71.875     -4.01571e-09
72     -8.17509e-07
72.125     -6.95848e-06
72.25     -2.80868e-09
72.375     9.3351e-11
72.5     -7.35115e-09
72.625     6.24652e-10
72.75     -3.31428e-09
72.875     1.75143e-09
73     -1.10779e-08
73.125     9.41335e-09
73.25     -1.98753e-09
73.375     3.41817e-09
73.5     -1.39793e-09
73.625     7.59909e-09
73.75     6.7666e-10
73.875     3.5489e-09
74     1.29073e-08
74.125     2.72774e-08
74.25     3.07754e-09
74.375     2.77787e-09
74.5     7.23567e-09
74.625     3.30498e-09
74.75     4.19372e-09
74.875     -1.24849e-10
75     1.48357e-08
75.125     -3.4885e-09
75.25     2.74434e-09
75.375     -2.43346e-09
75.5     5.05318e-09
75.625     -5.7475e-09
75.75     1.18571e-09
75.875     -3.85395e-09
76     -6.26869e-06
76.125     -1.91965e-06
76.25     -1.18331e-09
76.375     -3.17211e-09
76.5     -3.92619e-09
76.625     -6.05429e-09
76.75     -3.39537e-09
76.875     -1.72368e-09
77     -1.37487e-08
77.125     -4.42188e-09
77.25     -3.20968e-09
77.375     5.34105e-10
77.5     -6.53352e-09
77.625     2.20143e-09
77.75     -2.56655e-09
77.875     2.03068e-09
78     -1.75881e-08
78.125     2.3601e-08
78.25     -9.0349e-10
78.375     3.69547e-09
78.5     2.36601e-10
78.625     7.13996e-09
78.75     1.14147e-09
78.875     3.30397e-09
79     9.37307e-09
79.125     1.2067e-08
79.25     3.24623e-09
79.375     1.70364e-09
79.5     7.28994e-09
79.625     1.73112e-09
79.75     4.5045e-09
79.875     -1.31613e-09
80     2.51065e-06
80.125     512
80.25     3.59353e-09
80.375     -1.38564e-09
80.5     3.83706e-09
80.625     -6.26932e-09
80.75     8.85299e-10
80.875     -3.30221e-09
81     -1.61866e-09
81.125     -1.51088e-08
81.25     -1.70539e-09
81.375     -3.14659e-09
81.5     -5.05814e-09
81.625     -5.02255e-09
81.75     -3.07384e-09
81.875     -1.84642e-09
82     -2.93146e-08
82.125     -4.03645e-09
82.25     -3.17418e-09
82.375     7.5504e-10
82.5     -5.90499e-09
82.625     3.46625e-09
82.75     -2.00647e-09
82.875     2.05079e-09
83     -5.88461e-09
83.125     1.26818e-08
83.25     -8.72628e-10
83.375     3.05227e-09
83.5     1.70382e-09
83.625     6.96017e-09
83.75     1.62887e-09
83.875     2.70191e-09
84     1.61422e-05
84.125     1.93022e-05
84.25     3.13903e-09
84.375     1.77694e-09
84.5     7.42784e-09
84.625     5.63031e-10
84.75     3.04121e-09
84.875     -4.02252e-10
85     1.23369e-08
85.125     -7.63924e-09
85.25     2.71293e-09
85.375     -2.31168e-09
85.5     2.87236e-09
85.625     -6.97639e-09
85.75     4.23721e-10
85.875     -3.82031e-09
86     -9.87497e-09
86.125     -2.83967e-08
86.25     -2.06655e-09
86.375     -2.7716e-09
86.5     -6.10009e-09
86.625     -4.37305e-09
86.75     -3.70002e-09
86.875     -1.13852e-09
87     -1.46554e-08
87.125     1.41588e-09
87.25     -3.29678e-09
87.375     1.09973e-09
87.5     -5.49609e-09
87.625     4.7676e-09
87.75     -1.06835e-09
87.875     2.16511e-09
88     -3.57272e-06
88.125     1.07702e-05
88.25     1.26638e-09
88.375     4.75929e-09
88.5     3.35335e-09
88.625     6.86342e-09
88.75     2.75409e-09
88.875     2.99726e-09
89     1.35155e-08
89.125     6.38005e-09
89.25     3.59626e-09
89.375     7.35186e-10
89.5     7.46988e-09
89.625     -1.05369e-09
89.75     3.49587e-09
89.875     -1.96736e-09
90     2.01791e-08
90.125     -2.17456e-08
90.25     1.98101e-09
90.375     -3.31925e-09
90.5     1.26148e-09
90.625     -7.5494e-09
90.75     -3.70806e-10
90.875     -4.3132e-09
91     -7.81813e-09
91.125     -1.35303e-08
91.25     -3.42438e-09
91.375     -3.00283e-09
91.5     -7.00142e-09
91.625     -2.88472e-09
91.75     -4.06834e-09
91.875     -5.71855e-10
92     1.07376e-05
92.125     6.57183e-06
92.25     -3.37732e-09
92.375     2.62128e-09
92.5     -4.38223e-09
92.625     6.32717e-09
92.75     -1.63349e-09
92.875     4.21543e-09
93     5.19645e-10
93.125     1.58376e-08
93.25     1.78869e-09
93.375     4.19382e-09
93.5     5.27781e-09
93.625     5.94324e-09
93.75     3.62733e-09
93.875     1.91665e-09
94     2.90743e-08
94.125     6.90492e-09
94.25     3.95678e-09
94.375     -1.45742e-10
94.5     6.9931e-09
94.625     -3.24553e-09
94.75     2.68356e-09
94.875     -2.69596e-09
95     7.55016e-09
95.125     -1.26456e-08
95.25     8.40461e-10
95.375     -4.00507e-09
95.5     -9.17297e-10
95.625     -7.55058e-09
95.75     -8.66793e-10
95.875     -4.40262e-09
96     -3.0071e-09
96.125     7.62939e-06
96.25     -2.55004e-09
96.375     -5.89599e-10
96.5     -7.29739e-09
96.625     -8.34927e-10
96.75     -3.52198e-09
96.875     1.05131e-09
97     -1.27599e-08
97.125     7.02507e-09
97.25     -2.57676e-09
97.375     2.98675e-09
97.5     -2.7903e-09
97.625     7.15799e-09
97.75     -5.35007e-11
97.875     3.56235e-09
98     7.4065e-09
98.125     2.92456e-08
98.25     2.50459e-09
98.375     3.23068e-09
98.5     6.43919e-09
98.625     4.52927e-09
98.75     4.01193e-09
98.875     5.82448e-10
99     1.50506e-08
99.125     -5.7528e-10
99.25     3.02794e-09
99.375     -1.7605e-09
99.5     6.02068e-09
99.625     -4.65333e-09
99.75     1.8189e-09
99.875     -3.4901e-09
100     6.1881e-07
100.125     512
100.25     -4.59075e-10
100.375     -3.26595e-09
100.5     -2.61362e-09
100.625     -6.69492e-09
100.75     -2.87583e-09
100.875     -2.23689e-09
101     -1.24353e-08
101.125     -7.03111e-09
101.25     -3.10696e-09
101.375     -1.88919e-10
101.5     -6.80086e-09
101.625     7.65538e-10
101.75     -2.9226e-09
101.875     1.39307e-09
102     -2.19169e-08
102.125     1.96776e-08
102.25     -1.57293e-09
102.375     3.40363e-09
102.5     -1.21858e-09
102.625     7.01465e-09
102.75     4.31999e-10
102.875     3.47706e-09
103     6.90513e-09
103.125     1.36298e-08
103.25     2.78642e-09
103.375     2.27099e-09
103.5     6.78105e-09
103.625     3.10017e-09
103.75     4.4821e-09
103.875     -5.86192e-10
104     -1.72157e-06
104.125     3.36754e-05
104.25     4.01769e-09
104.375     -7.91158e-10
104.5     5.02079e-09
104.625     -5.41372e-09
104.75     1.58282e-09
104.875     -3.08593e-09
105     1.3016e-09
105.125     -1.51805e-08
105.25     -1.01932e-09
105.375     -3.39683e-09
105.5     -3.91782e-09
105.625     -5.9352e-09
105.75     -2.67936e-09
105.875     -2.46099e-09
106     -2.78951e-08
106.125     -9.70364e-09
106.25     -3.23237e-09
106.375     2.70776e-11
106.5     -6.48044e-09
106.625     2.12382e-09
106.75     -2.49357e-09
106.875     1.50669e-09
107     -8.42626e-09
107.125     1.1242e-08
107.25     -1.58974e-09
107.375     2.9142e-09
107.5     2.56538e-10
107.625     7.15674e-09
107.75     9.7456e-10
107.875     3.02625e-09
108     1.58224e-06
108.125     2.22514e-05
108.25     2.81469e-09
108.375     2.43125e-09
108.5     7.23127e-09
108.625     2.01031e-09
108.75     3.17928e-09
108.875     3.14861e-10
109     1.37767e-08
109.125     -5.09759e-09
109.25     3.25703e-09
109.375     -1.82458e-09
109.5     4.21479e-09
109.625     -6.40093e-09
109.75     1.15168e-09
109.875     -3.76212e-09
110     -4.20778e-09
110.125     -2.98162e-08
110.25     -1.45198e-09
110.375     -3.16608e-09
110.5     -5.18744e-09
110.625     -5.51337e-09
110.75     -3.44978e-09
110.875     -1.82459e-09
111     -1.45837e-08
111.125     -1.50438e-09
111.25     -3.51306e-09
111.375     4.022e-10
111.5     -6.35169e-09
111.625     3.58388e-09
111.75     -1.66283e-09
111.875     1.74095e-09
112     2.0645e-06
112.125     6.45995e-06
112.25     5.36443e-10
112.375     4.78169e-09
112.5     1.9843e-09
112.625     7.37231e-09
112.75     2.18674e-09
112.875     3.45708e-09
113     1.19527e-08
113.125     8.84798e-09
113.25     3.42317e-09
113.375     1.44466e-09
113.5     7.59519e-09
113.625     4.01489e-10
113.75     3.78771e-09
113.875     -1.29793e-09
114     2.41026e-08
114.125     -1.74168e-08
114.25     2.61862e-09
114.375     -2.9632e-09
114.5     2.69738e-09
114.625     -7.28206e-09
114.75     3.52218e-10
114.875     -4.41592e-09
115     -5.2089e-09
115.125     -1.48436e-08
115.25     -2.91116e-09
115.375     -3.52238e-09
115.5     -6.36079e-09
115.625     -4.19729e-09
115.75     -3.9745e-09
115.875     -1.29609e-09
116     -6.96185e-06
116.125     -8.12483e-06
116.25     -3.74117e-09
116.375     1.98809e-09
116.5     -5.4764e-09
116.625     5.35967e-09
116.75     -2.30646e-09
116.875     3.93182e-09
117     -2.39358e-09
117.125     1.56228e-08
117.25     1.08139e-09
117.375     4.37561e-09
117.5     4.05352e-09
117.625     6.73973e-09
117.75     3.17451e-09
117.875     2.4896e-09
118     2.71061e-08
118.125     1.24057e-08
118.25     3.94334e-09
118.375     5.84419e-10
118.5     7.4342e-09
118.625     -1.85316e-09
118.75     3.11499e-09
118.875     -2.10673e-09
119     9.93844e-09
119.125     -1.09636e-08
119.25     1.54059e-09
119.375     -3.79737e-09
119.5     5.42282e-10
119.625     -7.60434e-09
119.75     -1.83843e-10
119.875     -4.66126e-09
120     -2.0513e-06
120.125     512
120.25     -2.16314e-09
120.375     -1.20897e-09
120.5     -6.95992e-09
120.625     -2.25597e-09
120.75     -3.58909e-09
120.875     3.24115e-10
121     -1.39437e-08
121.125     4.35454e-09
121.25     -3.0705e-09
121.375     2.44866e-09
121.5     -4.06986e-09
121.625     6.45373e-09
121.75     -7.72254e-10
121.875     3.43308e-09
122     1.62746e-09
122.125     3.01029e-08
122.25     1.85431e-09
122.375     3.56302e-09
122.5     5.41916e-09
122.625     5.57464e-09
122.75     3.69565e-09
122.875     1.24069e-09
123     1.4693e-08
123.125     2.32389e-09
123.25     3.1748e-09
123.375     -1.04513e-09
123.5     6.75613e-09
123.625     -3.39144e-09
123.75     2.36894e-09
123.875     -3.00972e-09
124     6.54863e-06
124.125     1.02571e-05
124.25     2.69547e-10
124.375     -3.2167e-09
124.5     -1.20128e-09
124.625     -7.06717e-09
124.75     -2.26614e-09
124.875     -2.63888e-09
125     -1.06382e-08
125.125     -9.33398e-09
125.25     -2.86516e-09
125.375     -8.78011e-10
125.5     -6.78294e-09
125.625     -6.94922e-10
125.75     -3.14742e-09
125.875     6.9825e-10
126     -2.53972e-08
126.125     1.4985e-08
126.25     -2.17257e-09
126.375     2.9868e-09
126.5     -2.62136e-09
126.625     6.60785e-09
126.75     -2.97612e-10
126.875     3.50842e-09
127     4.17973e-09
127.125     1.46811e-08
127.25     2.22475e-09
127.375     2.73774e-09
127.5     6.01485e-09
127.625     4.34363e-09
127.75     4.31772e-09
127.875     1.25353e-10
